SYMBOL	24888_1366Naive	24888_1369Naive	24888_1369DN	24888_1367DN	24888_1367Naive	24888_2189Naive	24888_2189DN	24888_2179Naive	24888_1368Naive	24888_2183Naive	24888_2183DN	24888_2185Naive	24888_2185DN	24888_1365DN	24888_1365Naive
RNA5SP222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005176.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGAP20	57	24	40	53	54	21	33	4	58	21	16	35	1	19	11
TMEM41A	672	234	543	286	433	450	439	452	364	506	410	732	471	360	455
RP11-1258F18.1	0	1	0	0	1	0	0	0	2	0	0	1	3	0	0
RP11-12C17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2144E22.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EEF1A1P30	11	5	6	3	6	4	9	4	24	7	3	10	6	18	8
CARD16	644	618	803	523	740	628	927	739	445	910	479	1312	675	607	869
RAB42	4	0	5	0	0	2	0	0	4	0	0	6	0	0	0
SSX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2325A15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YY2	20	5	10	1	15	3	24	8	20	12	1	23	6	3	8
RP11-111M22.2	52	50	88	50	10	54	72	53	121	68	29	118	43	64	30
RNU2-47P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRM3-AS2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
BGLT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2574D22.3	28	30	81	37	36	67	34	59	49	41	21	63	48	15	42
LAMP2	2424	1843	1675	1476	2447	1597	1952	1668	1669	2160	1341	3004	2210	1591	2424
GPLD1	154	35	75	25	26	35	43	47	87	49	49	126	26	75	63
FAM76B	1317	815	800	723	769	650	683	730	960	1195	772	1646	893	784	1382
LINC00659	7	3	0	0	0	1	0	1	7	2	4	3	0	8	0
SNRNP40	1636	1203	1645	1079	1533	1198	1656	987	1234	1495	1055	2025	1522	1190	1645
CTD-2545M3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00996	89	2	104	44	3	10	101	34	32	54	141	108	79	102	27
RP11-347N5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXK1	928	545	913	645	851	532	647	751	708	868	828	1324	645	603	691
RP11-5C23.1	32	15	29	22	51	40	44	43	31	66	23	68	43	38	25
H2AFZP4	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HMGB1P9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HMGB1P3	10	1	7	8	14	6	4	4	9	16	3	12	3	5	5
AC034220.3	34	39	29	28	59	33	23	31	85	46	24	41	13	8	37
RP11-654F3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGB6	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0
KARSP3	0	0	3	2	0	0	0	0	0	0	0	0	0	1	0
RNA5SP170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC091814.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-3229J4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-502P	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
FBXO16	0	0	2	0	0	0	3	0	0	0	0	0	0	3	0
HOTAIRM1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-205M6.1	15	26	13	27	24	13	19	15	16	19	5	19	3	8	22
RP11-826N14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INO80B-WBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL12P35	0	1	5	1	0	0	0	1	0	0	0	0	0	0	1
NOL8	1945	1845	2276	1502	2265	1795	1869	1637	1955	2383	1829	3191	1809	1518	1753
MTND2P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ELL	805	633	814	475	635	491	694	561	575	527	640	970	607	779	723
ADGRF3	13	36	55	39	26	40	8	36	27	40	38	43	10	7	25
ANXA8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
LINC00301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-317M11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRAT1	692	576	580	326	651	543	654	323	466	429	441	995	452	574	702
ASB1	515	495	565	471	556	629	463	488	639	633	400	550	447	482	938
COX6CP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-123O22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATRN	736	505	620	236	476	347	273	514	619	534	347	577	345	419	520
DUX4L35	0	1	0	0	0	0	2	0	2	5	0	0	0	0	0
SKIL	1144	956	878	404	1092	1035	962	445	851	1438	528	1787	637	403	1235
RP1-111D6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL683P	29	33	36	10	60	45	14	13	36	41	7	29	10	6	10
snoU2_19	6	2	4	3	8	3	2	13	4	13	1	4	2	3	12
PACSIN1	6	0	11	8	20	8	6	15	0	0	43	4	33	12	11
MIR548B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-23P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH7A1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB3P1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0
GNB1	7071	4079	6436	4731	7023	4626	5708	4299	5381	6203	5177	9247	5433	5033	6590
CTD-3187F8.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB17	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0
DUSP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL15P	0	0	5	2	6	2	0	2	0	11	3	3	1	4	5
RNU6-1275P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-344L21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC021021.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-158M2.2	4	0	2	0	0	1	0	7	1	4	0	3	1	0	1
CCZ1	214	105	166	114	230	104	134	164	147	187	126	284	139	144	161
SEMA7A	131	46	525	255	19	69	390	132	27	83	291	141	877	237	75
AC007204.2	3	0	2	0	0	0	0	0	1	1	0	0	2	0	0
RP11-219E7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SENCR	39	51	81	46	42	52	43	32	49	74	32	67	26	14	47
RP11-502M1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-58O3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEB1P19	5	11	3	6	10	13	3	10	12	17	7	10	7	5	8
CTD-2306A12.1	0	2	7	1	0	5	3	7	13	10	2	5	2	11	3
HDDC3	214	205	235	141	183	151	204	135	182	209	136	260	150	164	182
LACTB2-AS1	73	67	61	57	72	91	105	80	83	78	32	94	54	55	57
KIAA0930	317	268	436	221	1213	366	391	107	278	175	364	893	230	321	260
ABI3BP	4	3	7	2	2	1	0	1	5	2	1	9	3	3	9
SRSF9P1	15	21	20	5	19	9	6	13	10	15	4	33	27	2	20
AC108463.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RP11-278J20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL133243.4	1	14	17	7	25	5	28	13	7	5	15	22	13	0	4
RN7SKP139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-134F2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPN3	658	486	623	362	416	374	637	460	276	464	247	1000	543	310	552
BMS1P22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-482G13.1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
OR9G2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2258A20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP152	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LYRM5	512	415	446	439	457	314	375	461	336	497	211	626	306	393	519
RP11-68D16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTX1	209	158	155	94	188	144	210	189	179	180	147	179	149	162	148
RP4-810F7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NANOGP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-310O13.7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SMARCB1	973	898	1029	745	1262	641	1177	701	818	1050	869	1226	560	992	1022
RP11-131L23.1	9	7	18	23	20	12	9	21	11	7	19	30	20	11	7
RPL29P32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTTY1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bP-2189O9.2	51	44	46	3	4	1	14	18	26	59	10	68	56	12	10
SCN11A	12	0	5	1	0	0	0	0	0	3	12	8	6	0	8
RP11-375I20.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NQO1	67	15	68	25	35	28	83	32	43	14	49	22	98	35	28
RNU6-491P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-402P6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A13	108	152	211	78	67	124	98	101	68	132	131	159	189	78	157
TP53TG3GP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-106E15.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
RP4-660H19.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-713N11.6	42	37	57	27	46	40	28	32	27	37	33	51	43	40	21
PGAM1P13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HS6ST1	447	237	285	273	735	276	387	285	337	364	255	555	230	294	479
CTC-425K20.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPR135	0	2	24	9	36	3	3	11	10	16	2	28	17	25	24
MGC27382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-332J15.3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CTC-490E21.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD18B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG8	964	752	881	619	957	492	803	737	708	787	719	1299	866	661	752
COL15A1	0	0	0	0	0	5	5	5	0	0	5	0	7	3	0
SLF1	354	436	385	257	461	372	213	330	389	597	163	670	327	304	311
RBMX2P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010744.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-693M11.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-431M7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGEC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP36	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1
RP11-285J16.1	1	0	0	0	0	1	2	0	2	4	4	0	0	0	0
RP11-307E17.8	14	20	39	8	1	12	10	26	28	43	15	28	11	10	18
TG	12	32	0	4	27	18	18	14	2	19	20	38	2	7	12
RP11-426C22.5	9	32	16	13	9	20	7	30	23	46	2	17	28	26	17
RNU6-698P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-760D2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC115115.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-75L1.6	0	0	0	0	0	0	0	6	2	2	2	6	0	0	0
C16orf82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01529	2	4	0	4	16	3	4	4	3	4	0	11	0	9	14
RHOBTB3	29	15	38	5	1	3	20	46	5	36	39	20	8	30	2
HPSE2	0	0	0	0	0	0	2	0	2	0	0	0	12	7	0
ZNF847P	0	0	5	2	3	0	2	1	6	9	0	0	0	3	0
RNU6-780P	1	0	2	1	0	0	0	1	0	0	0	0	1	0	0
RP11-19P22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT11	0	0	0	1	1	0	1	0	6	0	0	0	0	0	0
RN7SL383P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6B1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22P19	0	0	0	0	0	2	1	1	2	0	0	1	5	1	2
OR4K15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTA-929C8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2270L9.4	7	12	7	9	11	8	8	6	11	23	11	17	4	5	11
RP11-685A21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-285E23.2	0	0	0	1	3	1	0	0	0	1	0	1	0	0	3
RP11-474I11.7	17	15	5	15	7	14	21	27	6	35	4	25	8	1	16
RPL35P2	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0
PRSS3P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LY6D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTA-369K23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHV1OR16-3	2	0	0	1	3	1	7	0	0	7	0	0	0	5	6
RP11-125H8.1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
TRIM65	673	630	947	949	974	637	1140	804	783	927	849	1337	832	731	991
FAM71F2	0	1	1	0	0	0	0	0	0	2	0	3	1	0	0
RP11-736N17.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS12P28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE3A	3418	2389	2646	1970	2999	2441	2949	2598	2602	3243	1941	3796	2416	2074	2890
RFPL4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC112	668	374	374	287	425	301	331	252	418	425	274	651	341	345	537
RP11-53B2.5	6	6	2	3	7	5	0	14	2	10	2	7	0	2	6
TMEM40	0	0	0	0	0	10	0	0	0	0	0	12	0	4	24
MRPL58	330	235	450	227	194	278	448	245	187	305	241	369	329	390	394
MIR4304	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0
PPP1R11P2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
AC073410.1	11	12	18	8	18	4	2	11	6	12	5	10	7	7	5
AC145676.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf45	2	1	3	1	0	0	0	2	2	5	2	4	0	0	2
TPP1	5645	4329	6234	4494	4742	3657	5309	4480	4630	5636	5321	6779	7413	4976	5719
GRIN2A	0	0	0	0	0	0	0	9	0	13	0	1	0	0	0
RP11-173G21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-210K20.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2230M5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf58	4	5	5	0	4	4	1	0	9	1	0	0	1	0	0
HNRNPA1P66	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
RP11-23J18.1	79	63	111	93	74	72	113	103	73	95	49	140	121	111	77
CACNA1C-IT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VDAC1P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-49A3.2	6	10	0	2	20	1	5	6	6	4	7	5	1	5	6
RP11-400N13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-536C10.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK8	325	270	300	164	291	287	282	370	323	440	169	504	198	185	335
RP11-720D4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KARS	3394	2811	3646	2563	3681	2650	4122	3265	2789	3840	2765	5034	3275	3275	3502
CDC42EP4	0	0	18	8	3	0	13	7	1	5	0	13	17	29	2
OR10A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-44F14.4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RP11-499F19.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLF7	953	642	843	571	945	483	765	855	974	1035	624	1300	830	702	615
LINC00308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFAIP6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RNU6ATAC42P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPBAR1	3	1	3	10	3	0	10	10	3	3	10	12	8	13	24
RP11-141O15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010745.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAK4	85	110	100	89	136	102	84	103	91	84	87	121	57	52	111
RP11-88I21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLRX5	776	585	719	439	695	455	739	478	516	724	475	848	435	499	703
MRPS23	799	625	673	424	584	490	921	570	463	648	333	767	695	517	527
RNU6-1104P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2140G10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC192	0	0	5	1	1	16	3	1	0	7	2	1	1	2	1
RN7SKP190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-47I22.1	0	0	4	2	0	1	0	0	1	0	0	0	4	2	1
RP11-763F8.1	0	1	0	0	0	0	0	0	0	2	0	2	0	1	0
MTCO2P11	8	6	10	1	1	11	1	5	10	9	6	11	6	10	1
GPR78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPIPB15	107	46	63	4	1	39	42	80	0	175	117	96	59	31	1
RBBP8	391	434	498	349	435	276	551	231	460	396	447	495	421	482	427
RP11-90K18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC003973.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AC013429.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-94B19.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP000350.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-90C1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMY2QP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-218C23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-651P23.5	2	2	0	0	0	2	0	0	0	0	0	4	2	0	0
RP1-95L4.4	1	1	13	0	0	0	1	1	0	0	0	0	0	10	1
MDN1	1069	1117	1838	981	805	835	1295	1527	855	1536	974	994	1216	1006	641
UBE2V1P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC073636.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005488.11	0	1	0	0	1	1	3	2	0	1	0	0	0	0	3
TMEM212-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF736P3Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPB41L4A	73	58	288	204	58	81	266	20	87	146	302	84	166	235	98
RP11-149I23.3	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0
SPRYD7	284	177	234	138	177	138	197	212	218	245	142	282	229	164	226
RP11-574M7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-383M4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM159B	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RP4-758J18.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RP11-135N5.3	34	30	28	18	35	39	5	23	22	26	14	48	33	14	28
RP11-1437A8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-387P	4	2	2	0	6	0	0	3	2	3	0	4	1	2	5
RP11-297A16.2	0	1	3	0	0	1	0	2	0	0	0	1	0	2	0
TRIM60P17	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0
MIR5093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-327J17.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RDH16	15	5	7	0	0	5	20	3	5	11	10	12	23	0	1
ARHGAP10	8	2	7	6	0	0	3	0	0	3	6	1	4	24	4
MIOX	0	0	0	8	0	0	10	0	0	0	0	0	0	4	0
RP11-253E3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIAP30	1	2	2	0	6	1	0	3	1	1	0	5	0	0	4
CT47A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2353F22.1	32	77	79	93	116	76	86	34	12	52	43	58	41	158	117
MIR4474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-3247H4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-302G2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-550a-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-143E21.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WEE2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R2B-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNED1	226	121	775	530	170	127	455	51	257	345	671	108	574	848	170
RP11-71H17.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC100821.1	7	1	3	2	3	3	0	4	0	3	1	3	4	1	1
TUBBP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-32B5.7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
S100G	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0
U82695.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSSC1-IT1	3	0	1	0	2	3	0	3	0	0	4	0	0	0	0
RP11-77P16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-834C11.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAL3ST3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
CDH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CTD-2282P23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-580P21.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
LINC00994	0	0	8	0	0	0	2	0	0	0	5	0	4	14	3
MIR4688	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC00928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-91I20.3	5	0	0	0	2	0	0	1	0	0	0	0	0	0	1
DUX4L27	0	8	6	0	0	6	5	4	11	3	0	0	0	0	0
RP11-11K13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-227H15.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SH3GLB2	1170	1106	1289	985	1968	864	1409	1091	918	1438	1314	2304	956	1331	1273
RP11-810P8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYPD3	16	0	4	0	9	0	0	0	0	6	5	2	4	0	11
TBX2-AS1	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0
RP11-201K10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXO1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DBNL	9321	7039	9695	7666	10072	6538	9762	8342	6878	9013	7626	11468	8616	7849	9080
RP11-688I9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-208P4.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AC018755.17	0	0	3	0	0	0	0	0	0	4	0	0	1	0	0
AC004870.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-931P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-40A7.2	3	0	0	7	1	2	0	0	1	4	2	1	1	1	3
UBE2L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP000281.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-386M24.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1012A1.4	2	1	0	0	0	0	0	0	1	0	2	1	3	0	0
RP11-179A16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009541.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-226L15.5	2	11	2	2	0	1	0	10	1	0	0	0	2	4	1
C8orf46	2	5	23	0	7	3	19	7	0	0	9	0	0	2	5
ZNF544	643	600	612	285	439	489	714	501	442	721	395	730	550	360	394
IGSF6	47	5	14	17	7	18	22	10	15	20	25	37	21	20	34
SNORD116-4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RP11-367G6.3	15	20	139	105	30	11	75	81	28	35	96	31	93	74	34
RP11-655H13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GNT5	7	0	0	3	0	0	18	0	0	0	8	0	0	0	0
API5	3257	2877	3468	2316	3591	2678	3737	2728	2999	3480	2307	4581	3146	2691	3503
RP11-211F2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-790I12.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIMP1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-41L14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPFIBP2	828	532	1236	651	497	587	1192	529	582	895	943	810	985	789	405
NXPE2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND6P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC025263.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-316M1.3	0	0	4	5	4	1	0	2	5	1	1	8	0	0	0
CSPG4P13	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0
CTB-151G24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLX1A-SULT1A3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MTND3P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC013480.2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
DUXAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SETD8P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR664A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010150.1	0	0	3	0	1	7	0	2	3	2	3	3	0	0	2
EPB41	4677	3663	4978	3711	4794	3202	4968	2774	3649	3719	3598	5236	3741	3808	3914
LINC00458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1003J3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEPT7P1	2	2	0	5	15	5	0	3	5	0	8	8	8	12	0
AC008984.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NBEAP1	1	1	0	4	1	2	3	2	3	4	1	7	10	2	7
MIR942	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
IFNWP19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-286P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
